id,gemini_recall,qwq_recall,delta,gemini_hit,qwq_hit,n_gt,qwq_n_gt,same_gt_steps,hit_step_agree,hit_step_disagree,gemini_pred_steps,qwq_pred_steps,gemini_eff,qwq_eff
PMC11535851,0.5,0.8333333333333334,0.33333333333333337,3,5,6,6,False,0,0,10,10,0.9,0.8
PMC11535886,0.3333333333333333,0.42857142857142855,0.09523809523809523,2,3,6,7,False,0,0,9,10,1.0,1.0
PMC11535893,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,2,6,6,True,5,1,6,10,1.0,1.0
PMC11535982,0.14285714285714285,1.0,0.8571428571428572,1,7,7,7,False,0,0,5,10,1.0,0.7
PMC11535983,0.4,0.8,0.4,2,4,5,5,False,0,0,7,10,1.0,0.9
PMC11537942,0.3333333333333333,1.0,0.6666666666666667,2,6,6,6,False,0,0,5,10,0.8,0.4
PMC11537990,0.125,0.6666666666666666,0.5416666666666666,1,6,8,9,False,0,0,8,10,1.0,0.8
PMC11539054,0.5,0.8,0.30000000000000004,5,8,10,10,False,0,0,8,10,1.0,1.0
PMC11539083,0.0,0.6666666666666666,0.6666666666666666,0,4,6,6,True,2,4,5,10,1.0,0.8
PMC11539088,0.0,0.5,0.5,0,5,5,10,False,0,0,8,10,0.875,0.9
PMC11539090,0.2,0.4,0.2,1,2,5,5,True,4,1,9,10,0.8888888888888888,1.0
PMC11539092,0.42857142857142855,0.7142857142857143,0.28571428571428575,3,5,7,7,True,5,2,7,8,1.0,1.0
PMC11539093,0.3333333333333333,1.0,0.6666666666666667,2,7,6,7,False,0,0,5,10,0.8,0.9
PMC11539355,0.0,0.375,0.375,0,3,6,8,False,0,0,8,10,1.0,0.9
PMC11539358,0.375,0.8571428571428571,0.4821428571428571,3,6,8,7,False,0,0,7,10,1.0,1.0
PMC11539359,0.0,1.0,1.0,0,6,5,6,False,0,0,8,10,1.0,0.8
PMC11539661,0.14285714285714285,1.0,0.8571428571428572,1,7,7,7,False,0,0,6,10,1.0,0.6
PMC11539712,0.1,1.0,0.9,1,9,10,9,False,0,0,9,10,1.0,0.7
PMC11539902,0.2857142857142857,0.7142857142857143,0.4285714285714286,2,5,7,7,False,0,0,5,10,1.0,0.7
PMC11540108,0.5,0.8571428571428571,0.3571428571428571,2,6,4,7,False,0,0,6,10,0.8333333333333334,0.5
PMC11540479,0.25,0.75,0.5,2,6,8,8,True,4,4,7,10,1.0,1.0
PMC11540552,0.5,0.8571428571428571,0.3571428571428571,5,6,10,7,False,0,0,7,10,0.8571428571428571,0.7
PMC11540929,0.0,1.0,1.0,0,10,10,10,False,0,0,8,10,1.0,0.9
PMC11541547,0.2,0.6,0.39999999999999997,2,6,10,10,False,0,0,5,10,1.0,1.0
PMC11541943,0.375,0.7777777777777778,0.4027777777777778,3,7,8,9,False,0,0,6,10,1.0,0.9
PMC11541951,0.0,0.7,0.7,0,7,5,10,False,0,0,6,6,0.8333333333333334,0.5
PMC11542042,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,7,10,1.0,0.9
PMC11542731,0.14285714285714285,1.0,0.8571428571428572,1,7,7,7,False,0,0,5,9,1.0,0.6666666666666666
PMC11543139,0.0,0.75,0.75,0,3,4,4,True,1,3,7,8,0.8571428571428571,0.75
PMC11543141,0.2222222222222222,1.0,0.7777777777777778,2,7,9,7,False,0,0,9,10,1.0,0.6
PMC11543143,0.5,0.8571428571428571,0.3571428571428571,3,6,6,7,False,0,0,6,10,0.8333333333333334,0.8
PMC11543216,0.2857142857142857,1.0,0.7142857142857143,2,7,7,7,False,0,0,6,10,1.0,1.0
PMC11543367,0.1,0.8,0.7000000000000001,1,8,10,10,False,0,0,10,10,0.9,1.0
PMC11543893,0.2857142857142857,0.7142857142857143,0.4285714285714286,2,5,7,7,False,0,0,6,10,1.0,1.0
PMC11543969,0.25,1.0,0.75,1,7,4,7,False,0,0,6,10,1.0,0.8
PMC11544071,0.16666666666666666,1.0,0.8333333333333334,1,7,6,7,False,0,0,7,10,1.0,0.9
PMC11544075,0.0,0.3333333333333333,0.3333333333333333,0,2,6,6,True,4,2,5,10,0.8,0.7
PMC11544087,0.2,0.8571428571428571,0.657142857142857,2,6,10,7,False,0,0,6,10,1.0,0.9
PMC11544749,0.7,0.8888888888888888,0.18888888888888888,7,8,10,9,False,0,0,8,10,1.0,1.0
PMC11544788,0.0,0.5714285714285714,0.5714285714285714,0,4,7,7,True,3,4,7,10,1.0,0.9
PMC11545131,0.1111111111111111,0.7142857142857143,0.6031746031746033,1,5,9,7,False,0,0,8,10,1.0,0.8
PMC11545415,0.125,0.4,0.275,1,4,8,10,False,0,0,8,10,1.0,0.4
PMC11545733,0.42857142857142855,0.7142857142857143,0.28571428571428575,3,5,7,7,False,0,0,8,10,1.0,0.7
PMC11545912,0.16666666666666666,0.6,0.43333333333333335,1,3,6,5,False,0,0,10,10,1.0,0.7
PMC11546005,0.5,1.0,0.5,3,6,6,6,False,0,0,5,10,1.0,0.4
PMC11546011,0.8571428571428571,1.0,0.1428571428571429,6,7,7,7,False,0,0,5,10,1.0,0.7
PMC11546151,0.16666666666666666,1.0,0.8333333333333334,1,6,6,6,False,0,0,5,10,1.0,0.9
PMC11546315,0.125,1.0,0.875,1,9,8,9,False,0,0,7,10,0.8571428571428571,0.5
PMC11546335,0.14285714285714285,1.0,0.8571428571428572,1,7,7,7,False,0,0,7,10,1.0,0.6
PMC11546350,0.0,0.75,0.75,0,6,8,8,False,0,0,9,10,1.0,0.8
PMC11546440,0.14285714285714285,1.0,0.8571428571428572,1,7,7,7,False,0,0,6,10,0.8333333333333334,0.7
PMC11546444,0.25,0.8571428571428571,0.6071428571428571,2,6,8,7,False,0,0,7,10,1.0,0.7
PMC11546450,0.25,0.0,-0.25,1,0,4,5,False,0,0,9,10,1.0,1.0
PMC11546455,0.0,0.5,0.5,0,4,6,8,False,0,0,7,10,1.0,0.9
PMC11546478,0.4,1.0,0.6,4,10,10,10,False,0,0,7,10,1.0,0.8
PMC11546675,0.3,0.8,0.5,3,8,10,10,False,0,0,7,9,1.0,1.0
PMC11546930,0.2857142857142857,0.8571428571428571,0.5714285714285714,2,6,7,7,False,0,0,9,10,1.0,0.5
PMC11548985,0.4,0.8,0.4,2,8,5,10,False,0,0,8,10,1.0,0.9
PMC11549103,0.16666666666666666,0.18181818181818182,0.015151515151515166,2,2,12,11,False,0,0,8,8,0.875,0.875
PMC11549663,0.3333333333333333,0.0,-0.3333333333333333,2,0,6,6,False,0,0,7,10,1.0,0.4
PMC11549668,0.1,0.6,0.5,1,6,10,10,False,0,0,7,10,0.8571428571428571,1.0
PMC11549693,0.7142857142857143,0.8571428571428571,0.1428571428571428,5,6,7,7,False,0,0,8,10,0.75,0.8
PMC11549870,0.8,0.6666666666666666,-0.13333333333333341,4,4,5,6,False,0,0,8,10,1.0,0.8
PMC11550023,0.2,1.0,0.8,1,6,5,6,False,0,0,6,10,1.0,0.7
PMC11550057,0.125,0.5,0.375,1,4,8,8,True,5,3,6,10,1.0,0.9
PMC11550089,0.1,0.8,0.7000000000000001,1,8,10,10,False,0,0,5,10,0.8,0.7
PMC11550105,0.2857142857142857,0.0,-0.2857142857142857,2,0,7,6,False,0,0,9,10,1.0,0.2
PMC11550152,0.0,0.9,0.9,0,9,10,10,False,0,0,7,10,1.0,0.9
PMC11550494,0.25,0.875,0.625,1,7,4,8,False,0,0,7,10,1.0,0.9
PMC11550580,0.0,0.6666666666666666,0.6666666666666666,0,4,5,6,False,0,0,8,10,1.0,0.7
PMC11550581,0.0,0.25,0.25,0,2,8,8,False,0,0,7,10,0.7142857142857143,0.8
PMC11550582,0.375,1.0,0.625,3,8,8,8,False,0,0,8,10,0.875,0.9
PMC11550622,0.0,0.625,0.625,0,5,6,8,False,0,0,8,10,1.0,0.8
PMC11550625,0.0,1.0,1.0,0,6,5,6,False,0,0,8,10,1.0,1.0
PMC11550627,0.5,0.7142857142857143,0.2142857142857143,3,5,6,7,False,0,0,7,10,1.0,0.7
PMC11550628,0.7142857142857143,1.0,0.2857142857142857,5,7,7,7,False,0,0,5,10,0.6,0.6
PMC11550647,0.625,0.875,0.25,5,7,8,8,False,0,0,6,10,1.0,0.9
PMC11550655,0.0,1.0,1.0,0,6,7,6,False,0,0,9,10,1.0,0.8
PMC11550676,0.2,0.75,0.55,2,6,10,8,False,0,0,7,10,1.0,0.8
PMC11550787,0.3,1.0,0.7,3,10,10,10,False,0,0,5,10,1.0,0.7
PMC11551012,0.4,1.0,0.6,2,6,5,6,False,0,0,9,10,1.0,0.8
PMC11551029,0.2,0.2,0.0,1,1,5,5,True,5,0,10,10,1.0,1.0
PMC11551071,0.16666666666666666,0.6666666666666666,0.5,1,4,6,6,False,0,0,8,10,0.75,0.6
PMC11551923,0.1,0.8571428571428571,0.7571428571428571,1,6,10,7,False,0,0,6,10,1.0,1.0
PMC11552360,0.16666666666666666,0.8571428571428571,0.6904761904761905,1,6,6,7,False,0,0,9,10,0.8888888888888888,0.6
PMC11552470,0.1,0.2,0.1,1,2,10,10,False,0,0,7,10,1.0,0.9
PMC11555239,0.0,0.0,0.0,0,0,10,10,False,0,0,6,10,0.8333333333333334,0.7
PMC11555240,0.2,1.0,0.8,1,5,5,5,False,0,0,5,10,0.8,0.8
PMC11555243,0.5,0.14285714285714285,-0.35714285714285715,3,1,6,7,False,0,0,7,10,1.0,0.8
PMC11555245,0.6,0.8,0.20000000000000007,3,4,5,5,False,0,0,6,10,0.8333333333333334,0.8
PMC11555247,0.0,0.75,0.75,0,6,8,8,False,0,0,9,10,1.0,0.9
PMC11555302,0.1,0.75,0.65,1,6,10,8,False,0,0,7,10,1.0,1.0
PMC11556835,0.2857142857142857,1.0,0.7142857142857143,2,8,7,8,False,0,0,6,10,1.0,0.3
PMC11557282,0.08333333333333333,0.75,0.6666666666666666,1,6,12,8,False,0,0,9,10,0.7777777777777778,0.9
PMC11557526,0.6,1.0,0.4,6,9,10,9,False,0,0,5,8,1.0,0.875
PMC11558020,0.0,0.8333333333333334,0.8333333333333334,0,5,7,6,False,0,0,7,10,0.7142857142857143,0.9
PMC11558024,0.3333333333333333,0.8333333333333334,0.5,2,5,6,6,False,0,0,7,10,0.8571428571428571,0.8
PMC11558033,0.4,1.0,0.6,2,9,5,9,False,0,0,6,10,1.0,0.8
PMC11558034,0.45454545454545453,0.09090909090909091,-0.36363636363636365,5,1,11,11,True,7,4,4,10,0.75,0.7
PMC11558619,0.5714285714285714,0.8333333333333334,0.261904761904762,4,5,7,6,False,0,0,5,10,1.0,0.8
PMC11558622,0.2,0.5,0.3,2,3,10,6,False,0,0,9,10,0.7777777777777778,0.9
PMC11558630,0.8571428571428571,1.0,0.1428571428571429,6,9,7,9,False,0,0,8,10,0.875,0.7
PMC11558725,0.875,0.25,-0.625,7,2,8,8,True,3,5,8,10,1.0,0.9
PMC11559602,0.6153846153846154,0.23076923076923078,-0.38461538461538464,8,3,13,13,True,6,7,3,10,1.0,0.3
PMC11560283,0.16666666666666666,1.0,0.8333333333333334,1,6,6,6,False,0,0,8,10,1.0,0.1
PMC11560885,0.14285714285714285,0.14285714285714285,0.0,1,1,7,7,False,0,0,7,10,1.0,0.6
PMC11561697,0.0,0.8,0.8,0,4,8,5,False,0,0,7,10,0.8571428571428571,0.9
PMC11562408,0.5714285714285714,0.8571428571428571,0.2857142857142857,4,6,7,7,False,0,0,7,10,1.0,0.9
PMC11563158,0.16666666666666666,0.875,0.7083333333333334,1,7,6,8,False,0,0,9,10,1.0,0.1
PMC11563655,0.0,1.0,1.0,0,7,6,7,False,0,0,6,10,1.0,0.9
PMC11563708,0.1111111111111111,0.9,0.788888888888889,1,9,9,10,False,0,0,7,10,1.0,0.8
PMC11564014,0.14285714285714285,1.0,0.8571428571428572,1,8,7,8,False,0,0,8,10,1.0,0.9
PMC11564058,0.0,1.0,1.0,0,6,6,6,False,0,0,7,10,1.0,0.9
PMC11565493,0.2,1.0,0.8,1,7,5,7,False,0,0,6,10,1.0,0.8
PMC11566376,0.75,0.8571428571428571,0.1071428571428571,6,6,8,7,False,0,0,7,10,1.0,0.8
PMC11566381,0.5,0.375,-0.125,2,3,4,8,False,0,0,10,10,1.0,0.6
PMC11566384,0.375,1.0,0.625,3,8,8,8,False,0,0,9,10,1.0,0.8
PMC11566699,0.4,0.0,-0.4,2,0,5,5,False,0,0,6,10,0.8333333333333334,0.8
PMC11567755,0.3333333333333333,0.8333333333333334,0.5,2,5,6,6,False,0,0,8,10,1.0,1.0
PMC11567915,0.4,0.6,0.19999999999999996,2,3,5,5,False,0,0,5,10,1.0,0.8
PMC11568273,0.45454545454545453,1.0,0.5454545454545454,5,9,11,9,False,0,0,8,10,1.0,0.9
PMC11568805,0.4,0.0,-0.4,2,0,5,5,False,0,0,6,10,1.0,0.7
PMC11569424,0.7,1.0,0.30000000000000004,7,9,10,9,False,0,0,7,10,1.0,1.0
PMC11569933,0.6666666666666666,0.2222222222222222,-0.4444444444444444,6,2,9,9,True,3,6,6,10,1.0,1.0
PMC11570398,0.25,0.6666666666666666,0.41666666666666663,1,4,4,6,False,0,0,7,8,0.7142857142857143,0.875
PMC11570408,0.14285714285714285,1.0,0.8571428571428572,1,6,7,6,False,0,0,6,10,1.0,0.6
PMC11570409,0.5714285714285714,0.2857142857142857,-0.2857142857142857,4,2,7,7,False,0,0,8,10,0.875,0.7
PMC11570410,0.8,0.8,0.0,4,4,5,5,True,5,0,5,10,1.0,1.0
PMC11570427,0.6666666666666666,1.0,0.33333333333333337,4,6,6,6,False,0,0,6,9,1.0,0.6666666666666666
PMC11570433,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,5,10,1.0,0.9
PMC11570442,0.1111111111111111,0.5555555555555556,0.4444444444444445,1,5,9,9,False,0,0,7,10,0.8571428571428571,0.8
PMC11570475,0.8571428571428571,1.0,0.1428571428571429,6,7,7,7,False,0,0,8,6,1.0,1.0
PMC11570777,0.2,1.0,0.8,1,4,5,4,False,0,0,5,10,1.0,1.0
PMC11570851,0.7142857142857143,1.0,0.2857142857142857,5,8,7,8,False,0,0,8,10,1.0,0.8
PMC11570888,0.2,0.5,0.3,2,4,10,8,False,0,0,8,10,0.625,0.6
PMC11570889,0.375,0.375,0.0,3,3,8,8,True,8,0,6,7,1.0,1.0
PMC11570892,0.375,1.0,0.625,3,8,8,8,False,0,0,5,10,1.0,0.8
PMC11570896,0.6,0.5,-0.09999999999999998,3,2,5,4,False,0,0,7,10,1.0,1.0
PMC11570897,0.5,0.14285714285714285,-0.35714285714285715,3,1,6,7,False,0,0,7,10,1.0,0.5
PMC11570898,0.0,0.875,0.875,0,7,6,8,False,0,0,9,10,1.0,0.7
PMC11570900,0.5,1.0,0.5,4,7,8,7,False,0,0,5,10,1.0,0.5
PMC11570904,0.8,1.0,0.19999999999999996,4,8,5,8,False,0,0,7,10,1.0,0.9
PMC11570905,0.3,1.0,0.7,3,9,10,9,False,0,0,8,10,1.0,1.0
PMC11570962,0.5,0.8333333333333334,0.33333333333333337,3,5,6,6,False,0,0,6,10,1.0,0.9
PMC11571544,0.0,1.0,1.0,0,8,8,8,False,0,0,7,6,1.0,1.0
PMC11571753,0.2,0.875,0.675,1,7,5,8,False,0,0,6,10,1.0,0.7
PMC11572399,0.2,0.6,0.39999999999999997,2,6,10,10,True,6,4,5,10,0.8,1.0
PMC11572469,0.4,0.625,0.22499999999999998,2,5,5,8,False,0,0,5,8,1.0,0.75
PMC11573236,0.8,0.875,0.07499999999999996,4,7,5,8,False,0,0,5,9,1.0,0.7777777777777778
PMC11573436,0.3,0.2,-0.09999999999999998,3,2,10,10,True,5,5,7,10,1.0,0.9
PMC11573437,0.4,0.8,0.4,2,4,5,5,False,0,0,6,10,0.6666666666666666,0.8
PMC11574581,0.0,0.25,0.25,0,2,8,8,False,0,0,8,9,1.0,0.8888888888888888
PMC11575472,0.16666666666666666,1.0,0.8333333333333334,1,7,6,7,False,0,0,6,10,1.0,0.8
PMC11576936,0.6,0.75,0.15000000000000002,3,3,5,4,False,0,0,6,10,1.0,0.8
PMC11577282,0.16666666666666666,1.0,0.8333333333333334,1,6,6,6,False,0,0,5,10,1.0,0.7
PMC11577607,0.2,1.0,0.8,1,7,5,7,False,0,0,9,10,1.0,1.0
PMC11578613,0.0,0.14285714285714285,0.14285714285714285,0,1,8,7,False,0,0,10,10,1.0,0.8
PMC11578990,0.1111111111111111,0.7777777777777778,0.6666666666666667,1,7,9,9,False,0,0,5,6,1.0,1.0
PMC11580061,0.0,0.0,0.0,0,0,7,7,False,0,0,6,10,1.0,0.9
PMC11580626,0.1,0.2,0.1,1,2,10,10,False,0,0,6,10,1.0,0.8
PMC11580657,0.3333333333333333,1.0,0.6666666666666667,2,6,6,6,False,0,0,6,10,1.0,0.9
PMC11581448,0.5,0.0,-0.5,5,0,10,10,False,0,0,7,10,1.0,0.9
PMC11581884,0.1111111111111111,1.0,0.8888888888888888,1,9,9,9,False,0,0,7,10,1.0,0.8
PMC11582310,0.0,0.875,0.875,0,7,7,8,False,0,0,5,10,1.0,0.7
PMC11582521,0.14285714285714285,0.2857142857142857,0.14285714285714285,1,2,7,7,False,0,0,10,10,1.0,1.0
PMC11582737,0.125,1.0,0.875,1,8,8,8,False,0,0,6,9,1.0,0.8888888888888888
PMC11583105,0.0,0.875,0.875,0,7,6,8,False,0,0,7,10,1.0,0.4
PMC11583687,0.0,1.0,1.0,0,7,7,7,False,0,0,7,10,1.0,1.0
PMC11583689,0.6,0.8,0.20000000000000007,3,4,5,5,False,0,0,7,10,1.0,0.9
PMC11583715,0.7142857142857143,0.875,0.1607142857142857,5,7,7,8,False,0,0,9,10,0.7777777777777778,0.7
PMC11584215,0.0,1.0,1.0,0,10,10,10,False,0,0,8,10,1.0,1.0
PMC11584938,0.5,0.6,0.09999999999999998,5,6,10,10,False,0,0,7,10,1.0,0.7
PMC11585286,0.6666666666666666,1.0,0.33333333333333337,4,7,6,7,False,0,0,5,10,0.8,0.6
PMC11585463,0.2857142857142857,1.0,0.7142857142857143,2,6,7,6,False,0,0,6,10,1.0,0.7
PMC11585464,0.75,0.875,0.125,3,7,4,8,False,0,0,9,8,1.0,0.75
PMC11585467,0.0,0.3333333333333333,0.3333333333333333,0,2,4,6,False,0,0,10,10,1.0,0.7
PMC11585468,0.2857142857142857,1.0,0.7142857142857143,2,9,7,9,False,0,0,7,10,0.8571428571428571,0.7
PMC11585469,0.8,0.8,0.0,4,4,5,5,False,0,0,7,10,1.0,0.7
PMC11585532,0.14285714285714285,0.8571428571428571,0.7142857142857142,1,6,7,7,False,0,0,6,10,1.0,0.5
PMC11585647,0.3333333333333333,1.0,0.6666666666666667,2,6,6,6,False,0,0,6,10,1.0,0.6
PMC11585741,0.0,0.9,0.9,0,9,10,10,False,0,0,9,10,0.4444444444444444,0.6
PMC11585835,0.2,0.6,0.39999999999999997,1,3,5,5,False,0,0,10,10,0.8,0.6
PMC11586779,0.2,0.3,0.09999999999999998,2,3,10,10,False,0,0,7,10,0.7142857142857143,0.9
PMC11587022,0.4444444444444444,1.0,0.5555555555555556,4,7,9,7,False,0,0,6,10,1.0,0.6
PMC11587067,0.5,0.3333333333333333,-0.16666666666666669,3,2,6,6,False,0,0,5,9,0.8,0.3333333333333333
PMC11587177,0.16666666666666666,1.0,0.8333333333333334,1,7,6,7,False,0,0,10,10,1.0,0.7
PMC11587182,0.16666666666666666,1.0,0.8333333333333334,1,7,6,7,False,0,0,9,10,0.7777777777777778,0.8
PMC11587891,0.2,1.0,0.8,1,10,5,10,False,0,0,7,10,0.8571428571428571,1.0
PMC11588351,0.125,0.375,0.25,1,3,8,8,False,0,0,6,10,0.8333333333333334,0.8
PMC11588352,0.4,0.5714285714285714,0.17142857142857137,2,4,5,7,False,0,0,8,7,0.875,1.0
PMC11590343,0.0,0.5,0.5,0,4,5,8,False,0,0,5,8,0.8,1.0
PMC11590628,0.0,0.7142857142857143,0.7142857142857143,0,5,8,7,False,0,0,5,8,1.0,0.5
PMC11590757,0.5,0.5,0.0,3,3,6,6,False,0,0,10,9,1.0,1.0
PMC11592753,0.2222222222222222,0.7777777777777778,0.5555555555555556,2,7,9,9,True,4,5,7,10,0.8571428571428571,0.6
PMC11592984,0.0,0.6,0.6,0,3,6,5,False,0,0,7,10,1.0,0.2
PMC11593246,0.6,0.4,-0.19999999999999996,3,2,5,5,False,0,0,6,10,1.0,0.9
PMC11593385,0.5714285714285714,0.6666666666666666,0.09523809523809523,4,4,7,6,False,0,0,8,8,1.0,0.75
PMC11593470,0.5,0.875,0.375,5,7,10,8,False,0,0,8,10,1.0,0.5
PMC11593478,0.5,1.0,0.5,5,9,10,9,False,0,0,6,10,1.0,1.0
PMC11593528,0.5,1.0,0.5,3,7,6,7,False,0,0,6,10,1.0,0.2
PMC11593787,0.8571428571428571,1.0,0.1428571428571429,6,7,7,7,False,0,0,5,10,1.0,0.5
PMC11595307,0.1111111111111111,0.7777777777777778,0.6666666666666667,1,7,9,9,False,0,0,7,10,0.7142857142857143,0.9
PMC11595504,0.6666666666666666,1.0,0.33333333333333337,6,10,9,10,False,0,0,10,10,1.0,0.8
PMC11595520,0.3333333333333333,0.8333333333333334,0.5,2,5,6,6,False,0,0,7,6,0.5714285714285714,0.6666666666666666
PMC11595616,0.16666666666666666,0.8888888888888888,0.7222222222222222,1,8,6,9,False,0,0,6,10,1.0,0.8
PMC11595676,0.5,0.2222222222222222,-0.2777777777777778,3,2,6,9,False,0,0,7,10,0.8571428571428571,1.0
PMC11595775,0.0,0.875,0.875,0,7,8,8,False,0,0,8,10,1.0,1.0
PMC11595896,0.3333333333333333,0.625,0.2916666666666667,3,5,9,8,False,0,0,7,9,0.8571428571428571,0.8888888888888888
PMC11596126,0.6,0.5,-0.09999999999999998,3,2,5,4,False,0,0,6,10,1.0,1.0
PMC11596152,0.5555555555555556,1.0,0.4444444444444444,5,10,9,10,False,0,0,6,10,1.0,0.8
PMC11596290,0.1111111111111111,0.7777777777777778,0.6666666666666667,1,7,9,9,False,0,0,7,10,1.0,0.7
PMC11596470,0.375,0.8571428571428571,0.4821428571428571,3,6,8,7,False,0,0,10,9,0.6,0.7777777777777778
PMC11598936,0.6,1.0,0.4,3,6,5,6,False,0,0,5,10,1.0,0.4
PMC11599250,0.0,0.6,0.6,0,6,8,10,False,0,0,5,10,0.8,0.5
PMC11600914,0.14285714285714285,1.0,0.8571428571428572,1,5,7,5,False,0,0,10,10,1.0,0.9
PMC11601975,0.14285714285714285,0.0,-0.14285714285714285,1,0,7,7,True,6,1,7,10,1.0,0.6
PMC11602190,0.3,0.6666666666666666,0.36666666666666664,3,6,10,9,False,0,0,7,10,0.8571428571428571,0.6
PMC11602201,0.0,0.0,0.0,0,0,7,7,False,0,0,8,10,1.0,1.0
PMC11602209,0.5,0.8333333333333334,0.33333333333333337,4,5,8,6,False,0,0,6,10,0.8333333333333334,0.6
PMC11602238,0.2857142857142857,0.14285714285714285,-0.14285714285714285,2,1,7,7,True,6,1,5,10,0.8,0.8
PMC11602239,0.6,0.2,-0.39999999999999997,3,1,5,5,False,0,0,6,10,1.0,0.8
PMC11602264,0.14285714285714285,1.0,0.8571428571428572,1,8,7,8,False,0,0,10,8,1.0,0.5
PMC11602322,0.25,1.0,0.75,1,6,4,6,False,0,0,5,10,1.0,0.7
PMC11602441,0.3,0.1,-0.19999999999999998,3,1,10,10,False,0,0,6,10,1.0,0.5
PMC11602468,0.2857142857142857,0.8571428571428571,0.5714285714285714,2,6,7,7,False,0,0,6,8,0.6666666666666666,0.875
PMC11602826,0.0,1.0,1.0,0,6,6,6,False,0,0,8,10,0.875,0.7
PMC11602968,0.375,0.875,0.5,3,7,8,8,False,0,0,6,10,0.8333333333333334,1.0
PMC11602993,1.0,1.0,0.0,5,5,5,5,False,0,0,6,10,1.0,0.8
PMC11603356,0.7142857142857143,0.42857142857142855,-0.28571428571428575,5,3,7,7,True,5,2,6,10,1.0,0.6
PMC11603479,1.0,1.0,0.0,7,7,7,7,False,0,0,9,10,1.0,0.6
PMC11603565,0.25,0.6,0.35,3,3,12,5,False,0,0,10,10,1.0,0.6
PMC11604252,0.3,1.0,0.7,3,10,10,10,False,0,0,7,10,1.0,0.5
PMC11605179,0.125,0.5,0.375,1,4,8,8,True,5,3,7,10,0.8571428571428571,0.6
PMC11605346,0.5,0.875,0.375,4,7,8,8,False,0,0,8,10,1.0,1.0
PMC11605353,0.3,0.0,-0.3,3,0,10,10,False,0,0,8,10,1.0,0.8
PMC11605390,0.2,0.7777777777777778,0.5777777777777777,1,7,5,9,False,0,0,7,10,1.0,0.7
PMC11605394,0.0,0.16666666666666666,0.16666666666666666,0,1,6,6,True,5,1,6,10,0.6666666666666666,0.6
PMC11605744,0.0,0.375,0.375,0,3,8,8,True,5,3,6,10,0.6666666666666666,0.9
PMC11606182,0.7142857142857143,1.0,0.2857142857142857,5,7,7,7,False,0,0,6,10,1.0,1.0
PMC11606399,0.0,1.0,1.0,0,9,7,9,False,0,0,7,10,1.0,1.0
PMC11607744,0.3333333333333333,1.0,0.6666666666666667,2,6,6,6,False,0,0,8,9,1.0,1.0
PMC11608915,0.6666666666666666,1.0,0.33333333333333337,6,5,9,5,False,0,0,8,10,1.0,0.8
PMC11608958,0.42857142857142855,0.2857142857142857,-0.14285714285714285,3,2,7,7,False,0,0,9,10,1.0,0.8
PMC11609104,0.0,1.0,1.0,0,7,7,7,False,0,0,7,10,0.8571428571428571,0.7
PMC11609105,0.25,0.5,0.25,2,5,8,10,False,0,0,9,10,0.5555555555555556,0.5
PMC11609106,0.75,0.0,-0.75,6,0,8,7,False,0,0,6,10,0.8333333333333334,0.2
PMC11609108,0.4,1.0,0.6,4,6,10,6,False,0,0,8,10,1.0,0.4
PMC11609109,0.2222222222222222,0.9,0.6777777777777778,2,9,9,10,False,0,0,8,10,1.0,1.0
PMC11609111,0.18181818181818182,0.8,0.6181818181818182,2,8,11,10,False,0,0,6,10,1.0,0.6
PMC11609113,0.6666666666666666,0.8333333333333334,0.16666666666666674,2,5,3,6,False,0,0,6,10,1.0,0.4
PMC11609380,0.0,0.7142857142857143,0.7142857142857143,0,5,6,7,False,0,0,8,10,1.0,0.8
PMC11609516,0.25,0.125,-0.125,2,1,8,8,False,0,0,8,10,0.875,0.7
PMC11609534,0.4444444444444444,1.0,0.5555555555555556,4,7,9,7,False,0,0,6,10,0.6666666666666666,0.4
PMC11609535,0.2857142857142857,1.0,0.7142857142857143,2,8,7,8,False,0,0,5,10,1.0,0.4
PMC11609537,0.125,1.0,0.875,1,8,8,8,False,0,0,6,10,0.8333333333333334,0.8
PMC11609539,0.42857142857142855,0.0,-0.42857142857142855,3,0,7,6,False,0,0,7,10,1.0,0.9
PMC11609549,0.0,0.8,0.8,0,8,8,10,False,0,0,10,10,1.0,1.0
PMC11609554,0.0,1.0,1.0,0,8,8,8,False,0,0,7,10,0.8571428571428571,0.9
PMC11609615,0.1,0.42857142857142855,0.3285714285714285,1,3,10,7,False,0,0,10,10,0.9,1.0
PMC11610363,0.3333333333333333,0.8888888888888888,0.5555555555555556,2,8,6,9,False,0,0,7,10,1.0,0.9
PMC11611394,0.14285714285714285,0.9,0.7571428571428571,1,9,7,10,False,0,0,6,10,0.8333333333333334,0.7
PMC11611546,0.16666666666666666,0.16666666666666666,0.0,1,1,6,6,False,0,0,8,10,1.0,0.3
PMC11613866,0.7142857142857143,0.7142857142857143,0.0,5,5,7,7,True,5,2,8,9,0.875,1.0
PMC11614507,0.3,1.0,0.7,3,8,10,8,False,0,0,7,10,1.0,0.9
PMC11614712,0.2,0.5,0.3,1,5,5,10,False,0,0,8,10,1.0,0.1
